attempt_id,run_id,paper_id,candidate_id,source,artifact_type,url,started_at,completed_at,status,http_status,final_url,content_type,size_bytes,sha256,stored_path,license,version,rights_status,error
FTATT_14d8a429298f34f795cd,FTA_20260724T103131Z,doi:10.1038/s41598-018-38343-3,FTC_4a816e7672659d919258,europe_pmc,pdf,https://europepmc.org/articles/PMC6375952?pdf=render,2026-07-24T10:33:49Z,2026-07-24T10:34:06Z,success,200,https://europepmc.org/api/getPdf?pmcid=PMC6375952,application/pdf,4026777,471073598a4d008a8406fdd5cfd72f27d52d094815f05c419a6ea6ee4fef8eed,data/raw/fulltext/doi_10.1038_s41598-018-38343-3/471073598a4d008a/source.pdf,repository_record,publishedVersion,free_to_read_unknown_reuse,
FTATT_233881449b42e49b06cf,FTA_20260724T103131Z,doi:10.48550/arxiv.2407.21150,FTC_a9aabe61da75009e1e34,arxiv,pdf,https://arxiv.org/pdf/2407.21150,2026-07-24T10:34:33Z,2026-07-24T10:35:13Z,success,200,https://arxiv.org/pdf/2407.21150,application/pdf,32503891,1435f016c9cca8fc18ffa3c2b9254a98125574438c2bf8127827c0dd37e875b7,data/raw/fulltext/doi_10.48550_arxiv.2407.21150/1435f016c9cca8fc/source.pdf,arxiv-distribution,submittedVersion,free_to_read_unknown_reuse,
FTATT_f85d845eed07c5797b88,FTA_20260724T103131Z,doi:10.1016/j.compag.2022.107388,FTC_da70608d88eecb315f15,crossref,xml,https://api.elsevier.com/content/article/PII:S0168169922006962?httpAccept=text/xml,2026-07-24T10:35:21Z,2026-07-24T10:35:21Z,success,200,https://api.elsevier.com/content/article/PII:S0168169922006962?httpAccept=text/xml,text/xml;charset=UTF-8,2024,8a678853876a74ae5b32b92e3dd0ba31ad16123293f88b54976638243fc09288,data/raw/fulltext/doi_10.1016_j.compag.2022.107388/8a678853876a74ae/source.xml,,vor,free_to_read_unknown_reuse,
FTATT_398fa7b06de1c5fad1c1,FTA_20260724T103131Z,doi:10.1016/j.compag.2022.107388,FTC_caf2edadf22eb78a7167,direct,pdf,https://doi.org/10.1016/j.compag.2022.107388,2026-07-24T10:35:21Z,2026-07-24T10:35:24Z,failed,,,,,,,,,free_to_read_unknown_reuse,ValueError: Artifact is neither a valid PDF nor well-formed XML
FTATT_e3ac0cd5d7c798e738fe,FTA_20260724T103131Z,doi:10.1145/3637528.3671536,FTC_fb69afcb1e3f9cbe1cd1,arxiv,pdf,https://arxiv.org/pdf/2406.06081,2026-07-24T10:35:34Z,2026-07-24T10:36:18Z,success,200,https://arxiv.org/pdf/2406.06081,application/pdf,46852090,fae44ada85adede6decfd3d0b103a09fb47d9dcc345163e036e9f6754c4aae4f,data/raw/fulltext/doi_10.1145_3637528.3671536/fae44ada85adede6/source.pdf,arxiv-distribution,submittedVersion,free_to_read_unknown_reuse,
FTATT_59dcbf16b6c632cecb8e,FTA_20260724T103131Z,doi:10.1016/j.dib.2026.112642,FTC_82618cd1b21ab019c458,pmc_oai,jats_xml,https://pmc.ncbi.nlm.nih.gov/api/oai/v1/mh/?verb=GetRecord&identifier=oai:pubmedcentral.nih.gov:13000484&metadataPrefix=pmc,2026-07-24T10:36:33Z,2026-07-24T10:36:36Z,failed,,,,,,,pmc-oai-reuse-eligible-record,publishedVersion,free_to_read_unknown_reuse,HTTPError: 403 Client Error: Forbidden for url: https://pmc.ncbi.nlm.nih.gov/api/oai/v1/mh/?verb=GetRecord&identifier=oai:pubmedcentral.nih.gov:13000484&metadataPrefix=pmc
FTATT_11498e7e12512a003ad1,FTA_20260724T103131Z,doi:10.1016/j.dib.2026.112642,FTC_f463c0de4be25086f31a,europe_pmc,jats_xml,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC13000484/fullTextXML,2026-07-24T10:36:36Z,2026-07-24T10:36:37Z,success,200,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC13000484/fullTextXML,application/xml,80313,b4ee0fd2d5d70ca43073c80a3af59a86e63fd25c95acce8351b7289c0615c13b,data/raw/fulltext/doi_10.1016_j.dib.2026.112642/b4ee0fd2d5d70ca4/source.xml,repository_record,publishedVersion,free_to_read_unknown_reuse,
FTATT_2ba68acb1e0f00a997d1,FTA_20260724T103131Z,doi:10.1016/j.dib.2026.112642,FTC_6c0c0c96808f1f7f84e7,europe_pmc,pdf,https://europepmc.org/articles/PMC13000484?pdf=render,2026-07-24T10:36:37Z,2026-07-24T10:37:08Z,success,200,https://europepmc.org/api/getPdf?pmcid=PMC13000484,application/pdf,2151838,b374fadf0996d1da4662a05a5a6ed5d299b91b3ba4b230242b5f6e0904131b56,data/raw/fulltext/doi_10.1016_j.dib.2026.112642/b374fadf0996d1da/source.pdf,repository_record,publishedVersion,free_to_read_unknown_reuse,
FTATT_538bb0994e634ce3a012,FTA_20260727T224846Z,arxiv:260503784,FTC_9a4763cd4ff67811d0e8,arxiv,pdf,https://arxiv.org/pdf/2605.03784,2026-07-27T22:48:54Z,2026-07-27T22:48:58Z,success,200,https://arxiv.org/pdf/2605.03784,application/pdf,10800613,903267c9f12e2a4914d9fccac935ba6508e28bc267ff21643034026ed8993aa5,data/raw/fulltext/arxiv_260503784/903267c9f12e2a49/source.pdf,arxiv-distribution,submittedVersion,free_to_read_unknown_reuse,
FTATT_0cde9a679ab643ab26bb,FTA_20260727T224846Z,doi:10.1109/icra.2018.8460962,FTC_becef5b0c7c945da4e43,arxiv,pdf,https://arxiv.org/pdf/1709.06764,2026-07-27T22:49:06Z,2026-07-27T22:49:07Z,success,200,https://arxiv.org/pdf/1709.06764,application/pdf,3476616,e9e85c03a99e6733bf1be50684e62c78ed8af14a5d58da5238520d0674983acb,data/raw/fulltext/doi_10.1109_icra.2018.8460962/e9e85c03a99e6733/source.pdf,arxiv-distribution,submittedVersion,free_to_read_unknown_reuse,
FTATT_a818743a47531f459fbf,FTA_20260727T224846Z,doi:10.1007/s00371-025-04351-4,FTC_3ab99c5ece2c39d368b5,direct,pdf,https://link.springer.com/content/pdf/10.1007/s00371-025-04351-4.pdf,2026-07-27T22:49:22Z,2026-07-27T22:49:25Z,success,200,https://link.springer.com/content/pdf/10.1007/s00371-025-04351-4.pdf,application/pdf,9031767,15c73a4722cf6a04fb788c5f9ff185410d0d854c74e35bdd49cab4f4e207e2a4,data/raw/fulltext/doi_10.1007_s00371-025-04351-4/15c73a4722cf6a04/source.pdf,,,free_to_read_unknown_reuse,
FTATT_711696e9ec9788586d0e,FTA_20260727T224846Z,doi:10.3389/fpls.2024.1352935,FTC_55af3cbcc38988c4c8f2,direct,pdf,https://www.frontiersin.org/journals/plant-science/articles/10.3389/fpls.2024.1352935/pdf,2026-07-27T22:49:28Z,2026-07-27T22:49:33Z,success,200,https://www.frontiersin.org/journals/plant-science/articles/10.3389/fpls.2024.1352935/pdf,application/pdf,15433439,aba76b0a2050d92e9b4217c0e472b27faf778d6886153bcfa6d3781178a5df14,data/raw/fulltext/doi_10.3389_fpls.2024.1352935/aba76b0a2050d92e/source.pdf,,,free_to_read_unknown_reuse,
FTATT_3ea534b690f5eae08462,FTA_20260727T224846Z,doi:10.1038/s41598-022-23399-z,FTC_9d07350bffb7ddd0e47b,pmc_oai,jats_xml,https://pmc.ncbi.nlm.nih.gov/api/oai/v1/mh/?verb=GetRecord&identifier=oai:pubmedcentral.nih.gov:9666527&metadataPrefix=pmc,2026-07-27T22:49:40Z,2026-07-27T22:49:43Z,failed,,,,,,,pmc-oai-reuse-eligible-record,publishedVersion,free_to_read_unknown_reuse,HTTPError: 403 Client Error: Forbidden for url: https://pmc.ncbi.nlm.nih.gov/api/oai/v1/mh/?verb=GetRecord&identifier=oai:pubmedcentral.nih.gov:9666527&metadataPrefix=pmc
FTATT_d9754f52cba41a4b215a,FTA_20260727T224846Z,doi:10.1038/s41598-022-23399-z,FTC_193b65dbb65e6bc3deef,europe_pmc,jats_xml,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC9666527/fullTextXML,2026-07-27T22:49:43Z,2026-07-27T22:49:44Z,success,200,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC9666527/fullTextXML,application/xml,94634,218d4db10c8711fb8f0c7de4d9f94789328c2e7b89dbea5ccb6b1c14e903c5fd,data/raw/fulltext/doi_10.1038_s41598-022-23399-z/218d4db10c8711fb/source.xml,repository_record,publishedVersion,free_to_read_unknown_reuse,
FTATT_6f43aab88430a766a182,FTA_20260727T224846Z,doi:10.1038/s41598-022-23399-z,FTC_06e68b740d7f5f41c95c,europe_pmc,pdf,https://europepmc.org/articles/PMC9666527?pdf=render,2026-07-27T22:49:44Z,2026-07-27T22:50:14Z,success,200,https://europepmc.org/api/getPdf?pmcid=PMC9666527,application/pdf,19768720,a7e8aa9adc0a1d4c443f9c995ba74310a5b2e3ddee69f4298e1502464eef4a25,data/raw/fulltext/doi_10.1038_s41598-022-23399-z/a7e8aa9adc0a1d4c/source.pdf,repository_record,publishedVersion,free_to_read_unknown_reuse,
FTATT_4dcd0bbe0c25ec1536e5,FTA_20260727T224846Z,doi:10.48550/arxiv.2411.11285,FTC_bab9ed0fc2244f4d1614,arxiv,pdf,https://arxiv.org/pdf/2411.11285,2026-07-27T22:50:21Z,2026-07-27T22:50:30Z,success,200,https://arxiv.org/pdf/2411.11285,application/pdf,19901348,130744722e9d806aa1afe29d0be322109100780f719ab9281100abd2dbfc5746,data/raw/fulltext/doi_10.48550_arxiv.2411.11285/130744722e9d806a/source.pdf,arxiv-distribution,submittedVersion,free_to_read_unknown_reuse,
FTATT_c98e6fa11d7c390da5d2,FTA_20260727T224846Z,doi:10.3389/fpls.2022.1053329,FTC_bf98eb7c4f0e7f0d700b,pmc_oai,jats_xml,https://pmc.ncbi.nlm.nih.gov/api/oai/v1/mh/?verb=GetRecord&identifier=oai:pubmedcentral.nih.gov:9748680&metadataPrefix=pmc,2026-07-27T22:50:41Z,2026-07-27T22:50:44Z,failed,,,,,,,pmc-oai-reuse-eligible-record,publishedVersion,free_to_read_unknown_reuse,HTTPError: 403 Client Error: Forbidden for url: https://pmc.ncbi.nlm.nih.gov/api/oai/v1/mh/?verb=GetRecord&identifier=oai:pubmedcentral.nih.gov:9748680&metadataPrefix=pmc
FTATT_35fef6382d07a2cc02b9,FTA_20260727T224846Z,doi:10.3389/fpls.2022.1053329,FTC_7483172254a6d96dd370,europe_pmc,jats_xml,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC9748680/fullTextXML,2026-07-27T22:50:44Z,2026-07-27T22:50:45Z,success,200,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC9748680/fullTextXML,application/xml,116316,3ea340d883af1f7ff459bf07e6f93a73d096cc5c6c6d5d1a89772172391ad503,data/raw/fulltext/doi_10.3389_fpls.2022.1053329/3ea340d883af1f7f/source.xml,repository_record,publishedVersion,free_to_read_unknown_reuse,
FTATT_ce6a4de0aa58739bce33,FTA_20260727T224846Z,doi:10.3389/fpls.2022.1053329,FTC_d60237e03b0c98c7ed3e,europe_pmc,pdf,https://europepmc.org/articles/PMC9748680?pdf=render,2026-07-27T22:50:45Z,2026-07-27T22:51:01Z,success,200,https://europepmc.org/api/getPdf?pmcid=PMC9748680,application/pdf,8187725,19c785fd9afce7a221038b5f24066b58bc10f2e63ff0927368b7b74934b12186,data/raw/fulltext/doi_10.3389_fpls.2022.1053329/19c785fd9afce7a2/source.pdf,repository_record,publishedVersion,free_to_read_unknown_reuse,
FTATT_8049a91d6c4d82c9e0ce,FTA_20260727T224846Z,doi:10.1016/j.atech.2026.101875,FTC_1128f736b22bb9514e31,crossref,xml,https://api.elsevier.com/content/article/PII:S2772375526000997?httpAccept=text/xml,2026-07-27T22:51:02Z,2026-07-27T22:51:04Z,success,200,https://api.elsevier.com/content/article/PII:S2772375526000997?httpAccept=text/xml,text/xml;charset=UTF-8,1967,154111f4904f93202c3eef2ffd24df30459e57ca8853a14e7de19c4e2b2ce0c7,data/raw/fulltext/doi_10.1016_j.atech.2026.101875/154111f4904f9320/source.xml,,vor,free_to_read_unknown_reuse,
FTATT_f6122d62c2b98c5c8ac1,FTA_20260727T224846Z,doi:10.1016/j.atech.2026.101875,FTC_1c962a83bd623b2042ea,semantic_scholar,pdf,https://doi.org/10.1016/j.atech.2026.101875,2026-07-27T22:51:04Z,2026-07-27T22:51:07Z,failed,,,,,,,CCBY,,free_to_read_unknown_reuse,ValueError: Artifact is neither a valid PDF nor well-formed XML
FTATT_31a1a0d488c8bd7f2bde,FTA_20260727T224846Z,doi:10.1002/ppj2.70083,FTC_1464baf1f37f3de2c801,crossref,xml,https://acsess.onlinelibrary.wiley.com/doi/full-xml/10.1002/ppj2.70083,2026-07-27T22:51:15Z,2026-07-27T22:51:17Z,failed,,,,,,,,vor,free_to_read_unknown_reuse,HTTPError: 403 Client Error: Forbidden for url: https://acsess.onlinelibrary.wiley.com/doi/full-xml/10.1002/ppj2.70083
FTATT_a09cae7a4fa41a0390c4,FTA_20260727T224846Z,doi:10.1002/ppj2.70083,FTC_8db7651cae7d202a51be,semantic_scholar,pdf,https://doi.org/10.1002/ppj2.70083,2026-07-27T22:51:17Z,2026-07-27T22:51:23Z,failed,,,,,,,CCBYNCND,,free_to_read_unknown_reuse,ValueError: Artifact is neither a valid PDF nor well-formed XML
FTATT_3f1c279eecbd76ed4fa4,FTA_20260727T224846Z,doi:10.1002/ppj2.70083,FTC_f9e1efef1a3441744135,crossref,pdf,https://acsess.onlinelibrary.wiley.com/doi/pdf/10.1002/ppj2.70083,2026-07-27T22:51:23Z,2026-07-27T22:51:26Z,failed,,,,,,,,vor,free_to_read_unknown_reuse,ValueError: Artifact is neither a valid PDF nor well-formed XML
FTATT_a38514c593010fbfac12,FTA_20260727T224846Z,doi:10.1016/j.patrec.2015.10.013,FTC_2e0dad26cc834bce3e54,crossref,xml,https://api.elsevier.com/content/article/PII:S0167865515003645?httpAccept=text/xml,2026-07-27T22:51:34Z,2026-07-27T22:51:34Z,success,200,https://api.elsevier.com/content/article/PII:S0167865515003645?httpAccept=text/xml,text/xml;charset=UTF-8,1824,44164464c446c86fa49e6f82cf080a90bf4e570ab11a9fd70d6fe93a48d85cde,data/raw/fulltext/doi_10.1016_j.patrec.2015.10.013/44164464c446c86f/source.xml,,vor,free_to_read_unknown_reuse,
FTATT_9339b8253809f17f7813,FTA_20260727T224846Z,doi:10.1016/j.patrec.2015.10.013,FTC_a6a76e4f6c8869c3e7cd,direct,pdf,https://www.pure.ed.ac.uk/ws/files/23142609/Minervini_PRL2015.pdf,2026-07-27T22:51:34Z,2026-07-27T22:53:00Z,failed,,,,,,,,,free_to_read_unknown_reuse,"ReadTimeout: HTTPSConnectionPool(host='www.pure.ed.ac.uk', port=443): Read timed out. (read timeout=45)"
FTATT_6bd3ac0cf45e0dca72a6,FTA_20260727T224846Z,doi:10.1109/dicta63115.2024.00095,FTC_a755b97455d434d12ebb,semantic_scholar,pdf,http://arxiv.org/pdf/2502.08678,2026-07-27T22:53:04Z,2026-07-27T22:53:15Z,success,200,https://arxiv.org/pdf/2502.08678,application/pdf,19880130,fdb2b9c3836af82b41cb30087baa2a09cfe10ea3cd63702bd9fb14ec5ad30ecd,data/raw/fulltext/doi_10.1109_dicta63115.2024.00095/fdb2b9c3836af82b/source.pdf,,,free_to_read_unknown_reuse,
FTATT_45424b988b1a9486dfdc,FTA_20260727T224846Z,doi:10.3389/fpls.2016.01419,FTC_f138fa391ecf32671b81,pmc_oai,jats_xml,https://pmc.ncbi.nlm.nih.gov/api/oai/v1/mh/?verb=GetRecord&identifier=oai:pubmedcentral.nih.gov:5032846&metadataPrefix=pmc,2026-07-27T22:53:22Z,2026-07-27T22:53:25Z,failed,,,,,,,pmc-oai-reuse-eligible-record,publishedVersion,free_to_read_unknown_reuse,HTTPError: 403 Client Error: Forbidden for url: https://pmc.ncbi.nlm.nih.gov/api/oai/v1/mh/?verb=GetRecord&identifier=oai:pubmedcentral.nih.gov:5032846&metadataPrefix=pmc
FTATT_aacdb6ec84d3582846dd,FTA_20260727T224846Z,doi:10.3389/fpls.2016.01419,FTC_310f2139cecd967c0a74,europe_pmc,jats_xml,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC5032846/fullTextXML,2026-07-27T22:53:25Z,2026-07-27T22:53:26Z,success,200,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC5032846/fullTextXML,application/xml,85546,870d853fe9791d4411bd10cb6495e256b6f34491683edf62f87eec1a8aa36488,data/raw/fulltext/doi_10.3389_fpls.2016.01419/870d853fe9791d44/source.xml,repository_record,publishedVersion,free_to_read_unknown_reuse,
FTATT_d990b80f56c51ba5616b,FTA_20260727T224846Z,doi:10.3389/fpls.2016.01419,FTC_3dc83c52a7c6ac4109d8,europe_pmc,pdf,https://europepmc.org/articles/PMC5032846?pdf=render,2026-07-27T22:53:26Z,2026-07-27T22:53:34Z,success,200,https://europepmc.org/api/getPdf?pmcid=PMC5032846,application/pdf,3260684,151ce25d20f26400993ccb2d58a6444cd40453c74d9725a3973a3a857371e532,data/raw/fulltext/doi_10.3389_fpls.2016.01419/151ce25d20f26400/source.pdf,repository_record,publishedVersion,free_to_read_unknown_reuse,
FTATT_7a593f07815e2b814087,FTA_20260727T224846Z,doi:10.3390/s23052713,FTC_91618a81a6d3267729d4,pmc_oai,jats_xml,https://pmc.ncbi.nlm.nih.gov/api/oai/v1/mh/?verb=GetRecord&identifier=oai:pubmedcentral.nih.gov:10007111&metadataPrefix=pmc,2026-07-27T22:53:42Z,2026-07-27T22:53:45Z,failed,,,,,,,pmc-oai-reuse-eligible-record,publishedVersion,free_to_read_unknown_reuse,HTTPError: 403 Client Error: Forbidden for url: https://pmc.ncbi.nlm.nih.gov/api/oai/v1/mh/?verb=GetRecord&identifier=oai:pubmedcentral.nih.gov:10007111&metadataPrefix=pmc
FTATT_7094f9798b02fa0f194f,FTA_20260727T224846Z,doi:10.3390/s23052713,FTC_a3cea73f9ca9bd409f4b,europe_pmc,jats_xml,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10007111/fullTextXML,2026-07-27T22:53:45Z,2026-07-27T22:53:45Z,success,200,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10007111/fullTextXML,application/xml,145538,7801dfda1bb904f3dba1d4eef15ed9217f3e7aec9298dde66aeca6b22ba5b29b,data/raw/fulltext/doi_10.3390_s23052713/7801dfda1bb904f3/source.xml,repository_record,publishedVersion,free_to_read_unknown_reuse,
FTATT_4275e03a31b472cacc7f,FTA_20260727T224846Z,doi:10.3390/s23052713,FTC_4b6177444e85dac9e645,europe_pmc,pdf,https://europepmc.org/articles/PMC10007111?pdf=render,2026-07-27T22:53:45Z,2026-07-27T22:53:56Z,success,200,https://europepmc.org/api/getPdf?pmcid=PMC10007111,application/pdf,9820106,48bf1b977295a57f2bdf26f0040646e65f3ba24f12c18cdcedbca6fa598600f3,data/raw/fulltext/doi_10.3390_s23052713/48bf1b977295a57f/source.pdf,repository_record,publishedVersion,free_to_read_unknown_reuse,
FTATT_b3d4a49e62fc9c65716d,FTA_20260727T224846Z,doi:10.1016/j.aiia.2024.07.001,FTC_d4ecc78749585056f1ab,crossref,xml,https://api.elsevier.com/content/article/PII:S258972172400028X?httpAccept=text/xml,2026-07-27T22:54:04Z,2026-07-27T22:54:04Z,success,200,https://api.elsevier.com/content/article/PII:S258972172400028X?httpAccept=text/xml,text/xml;charset=UTF-8,1967,f9602462d8129762903ff9b8e42bc536d70d4db848575ff9153d0d1dc9e804dd,data/raw/fulltext/doi_10.1016_j.aiia.2024.07.001/f9602462d8129762/source.xml,,vor,free_to_read_unknown_reuse,
FTATT_5e88031e148294c0e16f,FTA_20260727T224846Z,doi:10.1016/j.aiia.2024.07.001,FTC_47af00c872ccee80dc68,semantic_scholar,pdf,https://doi.org/10.1016/j.aiia.2024.07.001,2026-07-27T22:54:04Z,2026-07-27T22:54:07Z,failed,,,,,,,CCBY,,free_to_read_unknown_reuse,ValueError: Artifact is neither a valid PDF nor well-formed XML
FTATT_b2ec91a5e4c8e0f708a7,FTA_20260727T224846Z,doi:10.1016/j.dib.2022.108575,FTC_7a43ed1ea35f11850bff,pmc_oai,jats_xml,https://pmc.ncbi.nlm.nih.gov/api/oai/v1/mh/?verb=GetRecord&identifier=oai:pubmedcentral.nih.gov:9483728&metadataPrefix=pmc,2026-07-27T22:54:08Z,2026-07-27T22:54:11Z,failed,,,,,,,pmc-oai-reuse-eligible-record,publishedVersion,free_to_read_unknown_reuse,HTTPError: 403 Client Error: Forbidden for url: https://pmc.ncbi.nlm.nih.gov/api/oai/v1/mh/?verb=GetRecord&identifier=oai:pubmedcentral.nih.gov:9483728&metadataPrefix=pmc
FTATT_93adea890d66c1abb587,FTA_20260727T224846Z,doi:10.1016/j.dib.2022.108575,FTC_ecfa2b3fdb5db6b30cf9,europe_pmc,jats_xml,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC9483728/fullTextXML,2026-07-27T22:54:11Z,2026-07-27T22:54:11Z,success,200,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC9483728/fullTextXML,application/xml,26899,71392468b288b39e6eae2d21183beaad88a81e973f1b7eaee29a06bf9cd6117e,data/raw/fulltext/doi_10.1016_j.dib.2022.108575/71392468b288b39e/source.xml,repository_record,publishedVersion,free_to_read_unknown_reuse,
FTATT_4c338835cc9bbb11ee25,FTA_20260727T224846Z,doi:10.1016/j.dib.2022.108575,FTC_67b80dbf9ceff9b56f94,europe_pmc,pdf,https://europepmc.org/articles/PMC9483728?pdf=render,2026-07-27T22:54:11Z,2026-07-27T22:54:17Z,success,200,https://europepmc.org/api/getPdf?pmcid=PMC9483728,application/pdf,973436,3a12b6d943e612918c7a9dbd29bfc9e2c6cbe26c7029ee3aa3b15945dd203f2d,data/raw/fulltext/doi_10.1016_j.dib.2022.108575/3a12b6d943e61291/source.pdf,repository_record,publishedVersion,free_to_read_unknown_reuse,
FTATT_382fd4cef8228f2fb9dc,FTA_20260727T224846Z,doi:10.1038/s41597-024-04290-0,FTC_cabb75587a9f0adc91b4,pmc_oai,jats_xml,https://pmc.ncbi.nlm.nih.gov/api/oai/v1/mh/?verb=GetRecord&identifier=oai:pubmedcentral.nih.gov:11681092&metadataPrefix=pmc,2026-07-27T22:54:28Z,2026-07-27T22:54:32Z,failed,,,,,,,pmc-oai-reuse-eligible-record,publishedVersion,free_to_read_unknown_reuse,HTTPError: 403 Client Error: Forbidden for url: https://pmc.ncbi.nlm.nih.gov/api/oai/v1/mh/?verb=GetRecord&identifier=oai:pubmedcentral.nih.gov:11681092&metadataPrefix=pmc
FTATT_71fb80b1299936b19c92,FTA_20260727T224846Z,doi:10.1038/s41597-024-04290-0,FTC_697b18ca51e944c69a9e,europe_pmc,jats_xml,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC11681092/fullTextXML,2026-07-27T22:54:32Z,2026-07-27T22:54:32Z,success,200,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC11681092/fullTextXML,application/xml,123996,67690affb3f649e7b753a204103d3731afc1c24bdeb50f33e9b02dcf607feac9,data/raw/fulltext/doi_10.1038_s41597-024-04290-0/67690affb3f649e7/source.xml,repository_record,publishedVersion,free_to_read_unknown_reuse,
FTATT_36d024ec73ef3eb01507,FTA_20260727T224846Z,doi:10.1038/s41597-024-04290-0,FTC_928c8e45c50deab3e4fa,europe_pmc,pdf,https://europepmc.org/articles/PMC11681092?pdf=render,2026-07-27T22:54:32Z,2026-07-27T22:54:41Z,success,200,https://europepmc.org/api/getPdf?pmcid=PMC11681092,application/pdf,7152290,91f65ce27c24a67f57391c9a423c51170ab259fd06d19a66d65bab02e6b61756,data/raw/fulltext/doi_10.1038_s41597-024-04290-0/91f65ce27c24a67f/source.pdf,repository_record,publishedVersion,free_to_read_unknown_reuse,
FTATT_7fc8a972a5dd7c290c46,FTA_20260727T224846Z,doi:10.1016/j.dib.2025.111852,FTC_44f29f7d986f1f27545b,pmc_oai,jats_xml,https://pmc.ncbi.nlm.nih.gov/api/oai/v1/mh/?verb=GetRecord&identifier=oai:pubmedcentral.nih.gov:12296535&metadataPrefix=pmc,2026-07-27T22:54:49Z,2026-07-27T22:54:52Z,failed,,,,,,,pmc-oai-reuse-eligible-record,publishedVersion,free_to_read_unknown_reuse,HTTPError: 403 Client Error: Forbidden for url: https://pmc.ncbi.nlm.nih.gov/api/oai/v1/mh/?verb=GetRecord&identifier=oai:pubmedcentral.nih.gov:12296535&metadataPrefix=pmc
FTATT_fe87ac60afeb8a6bfb80,FTA_20260727T224846Z,doi:10.1016/j.dib.2025.111852,FTC_c6e95cb0410589ab6c24,europe_pmc,jats_xml,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12296535/fullTextXML,2026-07-27T22:54:52Z,2026-07-27T22:54:52Z,success,200,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12296535/fullTextXML,application/xml,82015,6ea4338ad026566c44793d1bfffaa3d1e6978c08f6976188d94bf50c99edff2a,data/raw/fulltext/doi_10.1016_j.dib.2025.111852/6ea4338ad026566c/source.xml,repository_record,publishedVersion,free_to_read_unknown_reuse,
FTATT_ec198c58295d7e068eb4,FTA_20260727T224846Z,doi:10.1016/j.dib.2025.111852,FTC_e13ed34884bc50a68492,europe_pmc,pdf,https://europepmc.org/articles/PMC12296535?pdf=render,2026-07-27T22:54:52Z,2026-07-27T22:54:56Z,success,200,https://europepmc.org/api/getPdf?pmcid=PMC12296535,application/pdf,2994474,dcf726c13fa4ae002daf895621d519ba209d1c651888e32fc4c438600d05c3a0,data/raw/fulltext/doi_10.1016_j.dib.2025.111852/dcf726c13fa4ae00/source.pdf,repository_record,publishedVersion,free_to_read_unknown_reuse,
FTATT_aa124c5599bccdf1adc1,FTA_20260728T102642Z,doi:10.1016/j.atech.2026.101875,FTC_1128f736b22bb9514e31,crossref,xml,https://api.elsevier.com/content/article/PII:S2772375526000997?httpAccept=text/xml,2026-07-28T10:26:49Z,2026-07-28T10:26:50Z,success,200,https://api.elsevier.com/content/article/PII:S2772375526000997?httpAccept=text/xml,text/xml;charset=UTF-8,1967,154111f4904f93202c3eef2ffd24df30459e57ca8853a14e7de19c4e2b2ce0c7,data/raw/fulltext/doi_10.1016_j.atech.2026.101875/154111f4904f9320/source.xml,,vor,free_to_read_unknown_reuse,
FTATT_87e5c5d22c46ec1c4269,FTA_20260728T102642Z,doi:10.1016/j.patrec.2015.10.013,FTC_2e0dad26cc834bce3e54,crossref,xml,https://api.elsevier.com/content/article/PII:S0167865515003645?httpAccept=text/xml,2026-07-28T10:26:52Z,2026-07-28T10:26:53Z,success,200,https://api.elsevier.com/content/article/PII:S0167865515003645?httpAccept=text/xml,text/xml;charset=UTF-8,1824,44164464c446c86fa49e6f82cf080a90bf4e570ab11a9fd70d6fe93a48d85cde,data/raw/fulltext/doi_10.1016_j.patrec.2015.10.013/44164464c446c86f/source.xml,,vor,free_to_read_unknown_reuse,
FTATT_3c4ccd48551fb32fcda4,FTA_20260728T102642Z,doi:10.1016/j.patrec.2015.10.013,FTC_a6a76e4f6c8869c3e7cd,direct,pdf,https://www.pure.ed.ac.uk/ws/files/23142609/Minervini_PRL2015.pdf,2026-07-28T10:26:53Z,2026-07-28T10:26:55Z,success,200,https://www.pure.ed.ac.uk/ws/files/23142609/Minervini_PRL2015.pdf,application/pdf,10152198,d30ecd5558f54e11d94e8d432a999854bb572ba2dca89f9dedef8db1eaaff84a,data/raw/fulltext/doi_10.1016_j.patrec.2015.10.013/d30ecd5558f54e11/source.pdf,,,free_to_read_unknown_reuse,
